  102    5652.80600    0
  103    5856.60800    0
  104    6735.18500    0
  105   10327.39000    0
  106    5367.57800    0
  107    1037.08700    1
  108    6573.83900    0
  109    5679.49400    0
  110    5913.38500    0
  111    6278.72900    0
  112    5639.28900    0
  113    5604.10300    0
  114    5998.97300    0
  115    6049.44200    0
  116   15880.05000    0
  117    7752.75700    0
  118    3864.39400    0
  119    4905.48600    0
  120   14497.88000    0
  121    5392.38000    0
  122    5698.18000    0
  123   13072.01000    0
  124    8168.70800    0
  125    7051.88800    0
  126    8981.03400    0
  128    9073.77200    0
  129    8220.26700    0
  130    8792.53900    0
  131    4545.61500    0
  132    5086.46900    0
  133    3610.22700    0
  134    6397.48500    0
  135    3975.51200    0
  136    6933.42900    0
  137    8076.61000    0
  138    9150.85800    0
  139    6408.40100    0
  141    8654.06000    0
  142    8865.97900    0
  143    5815.66100    0
  144    6918.48800    0
  145   10144.59000    0
  146    8445.07700    0
  147   11857.97000    0
  148   11135.87000    0
  149    9563.72100    0
  150    9950.78100    0
  151   10305.24000    0
  152   15658.78000    0
  153   11999.61000    0
  154   12436.59000    0
  155   11351.19000    0
  156   10521.68000    0
  157   14620.53000    0
  158   11349.58000    0
  159   13146.96000    0
  160   14836.10000    0
  161   13437.72000    0
  162    6783.77700    0
  163    6581.74100    0
  164   11342.84000    0
  201    5652.80600    0
  203     400.41340    1
  204    1107.61000    1
  205    9723.04900    0
  206     341.11090    0
  207    6654.99400    0
  208    1035.45600    0
  209     261.72280    1
  210    1027.61600    0
  211    1911.47600    0
  212     428.41770    0
  213    1342.90000    0
  214    1544.39700    0
  215     413.50570    1
  216   16977.86000    0
  217    2099.98800    0
  218    2234.09700    0
  219     778.20230    0
  220   19004.93000    0
  221    1454.38000    0
  222    1055.16300    0
  223    8693.44100    0
  224    2601.68100    0
  225    1449.73400    0
  226    3338.08800    0
  228   11063.63000    0
  229    9408.11800    0
  230   11659.25000    0
  231    8639.06300    0
  232    9365.76200    0
  233    9207.14900    0
  234   10263.94000    0
  235    7624.66800    0
  236   10037.42000    0
  237   10170.33000    0
  238   10970.30000    0
  239    1346.13700    0
  241    4722.01600    0
  242    3215.24300    0
  243    1885.58600    0
  244    1486.09900    0
  245    4607.60500    0
  246    4827.17200    0
  247    6490.64100    0
  248    5576.68700    0
  249    4218.47100    0
  250    4409.11900    0
  251    4692.42400    0
  252   11590.77000    0
  253    9835.41000    0
  254    9642.06600    0
  255    6594.32700    0
  256    8975.32200    0
  257   10433.66000    0
  258    6136.71600    0
  259   10756.82000    0
  260   10748.35000    0
  261    9454.65100    0
  262    1249.68900    0
  263    1368.18900    0
  264    9276.13300    0
  301    5856.60800    0
  302     400.41340    1
  304    1065.97600    0
  305    9356.22500    0
  306     511.16000    0
  307    6838.92100    0
  308     726.52870    1
  309     194.99910    1
  310     659.20720    1
  311    1531.73000    0
  312     234.96570    1
  313    1047.51400    0
  314    1181.73700    0
  315     509.22380    1
  316   16584.78000    0
  317    1931.76400    0
  318    2257.52400    0
  319     957.14400    0
  320   18620.44000    0
  321    1845.88500    0
  322    1421.17200    0
  323    8761.39100    0
  324    2329.25100    0
  325    1195.35100    0
  326    3127.47100    0
  328   11457.63000    0
  329    9798.38500    0
  330   12059.56000    0
  331    9000.08900    0
  332    9725.92000    0
  333    9441.61600    0
  334   10646.40000    0
  335    7990.55400    0
  336   10434.21000    0
  337   10568.98000    0
  338   11361.99000    0
  339    1585.77400    0
  341    4940.80100    0
  342    3052.64300    0
  343    2248.23700    0
  344    1570.08800    0
  345    4524.03300    0
  346    5074.85100    0
  347    6438.11900    0
  348    5471.45200    0
  349    3894.71500    0
  350    4136.08800    0
  351    4453.53300    0
  352   11230.80000    0
  353    9436.31000    0
  354    9242.01700    0
  355    6228.46000    0
  356    8589.81900    0
  357   10067.47000    0
  358    5808.13600    0
  359   10356.61000    0
  360   10380.91000    0
  361    9073.72900    0
  362     942.84970    0
  363     976.34380    0
  364    8879.69500    0
  401    6735.18500    0
  402    1107.61000    1
  403    1065.97600    0
  405    9866.73300    0
  406    1433.59800    0
  407    7746.84200    0
  408     764.53750    1
  409    1173.29100    0
  410    1532.25100    0
  411    2204.24500    0
  412    1294.89900    0
  413    2008.77500    0
  414    1978.07900    0
  415     695.55120    1
  416   16337.51000    0
  417    1053.23400    0
  418    3305.01700    0
  419    1885.43800    0
  420   18561.93000    0
  421    1863.35600    0
  422    1363.06700    0
  423    7700.61300    0
  424    1724.12600    0
  425     725.72100    1
  426    2308.86900    0
  428   11165.22000    0
  429    9482.04200    0
  430   11920.26000    0
  431    9391.10200    0
  432   10114.56000    0
  433   10252.96000    0
  434   10870.82000    0
  435    8363.94500    0
  436   10486.29000    0
  437   10377.46000    0
  438   11040.53000    0
  439     990.82100    0
  441    4046.81100    0
  442    2135.78500    0
  443    1985.07600    0
  444     601.09010    0
  445    3501.08800    0
  446    4236.89300    0
  447    5394.28200    0
  448    4469.10600    0
  449    3419.29700    0
  450    3467.38300    0
  451    3684.02900    0
  452   10831.90000    0
  453    9614.66400    0
  454    9292.47300    0
  455    5923.02700    0
  456    8977.07200    0
  457    9716.84000    0
  458    5314.79900    0
  459   10403.76000    0
  460   10034.80000    0
  461    8839.85700    0
  462     812.46720    0
  463    1318.43400    0
  464    9128.40200    0
  501   10327.39000    0
  502    9723.04900    0
  503    9356.22500    0
  504    9866.73300    0
  506    9569.70100    0
  507   10142.37000    0
  508    9140.25900    0
  509    9461.35600    0
  510    8699.99600    0
  511    7826.71400    0
  512    9300.10500    0
  513    8414.40400    0
  514    8179.45200    0
  515    9802.96700    0
  516    7835.41500    0
  517    9517.78500    0
  518    8804.81000    0
  519    9596.08700    0
  520    9285.12200    0
  521   11155.38000    0
  522   10775.13000    0
  523   13525.04000    0
  524    8774.87300    0
  525    9186.39800    0
  526    9160.21000    0
  528   18374.08000    0
  529   18546.62000    0
  530   17244.93000    0
  531   14326.11000    0
  532   14444.16000    0
  533   11311.68000    0
  534   15499.03000    0
  535   14177.45000    0
  536   16541.81000    0
  537   18003.46000    0
  538   18583.76000    0
  539   10810.15000    0
  541   13494.22000    0
  542    9576.80100    0
  543   11604.25000    0
  544   10430.47000    0
  545   10494.47000    0
  546   13827.36000    0
  547   11268.61000    0
  548   10414.71000    0
  549    7672.42400    0
  550    8312.69100    0
  551    8707.22500    0
  552    5795.37600    0
  553    2111.12300    0
  554    2893.87300    0
  555    5850.77600    0
  556    1158.07000    0
  557    5329.71700    0
  558    6938.01500    0
  559    3004.26100    0
  560    5329.89500    0
  561    4613.23900    0
  562    9055.10500    0
  563    8588.49800    0
  564    1780.86500    0
  601    5367.57800    0
  602     341.11090    0
  603     511.16000    0
  604    1433.59800    0
  605    9569.70100    0
  607    6359.87000    0
  608    1235.54600    0
  609     319.25800    0
  610     956.72690    0
  611    1823.92900    0
  612     358.11640    0
  613    1155.29700    0
  614    1433.45900    0
  615     747.58300    0
  616   17010.38000    0
  617    2393.20400    0
  618    1893.15100    0
  619     463.45290    1
  620   18833.90000    0
  621    1586.51800    0
  622    1265.48300    0
  623    9032.57500    0
  624    2835.58500    0
  625    1692.99600    0
  626    3613.63200    0
  628   11141.30000    0
  629    9503.80100    0
  630   11683.91000    0
